image_path,label
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\4298.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\8716.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1221.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7223.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3094.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7031.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1297.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2448.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\4344.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\890.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3446.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7340.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5907.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\867.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\980.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6765.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1237.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\593.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\9152.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1836.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\4612.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7105.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1494.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\9006.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\361.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5978.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\980.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\8373.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\4700.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3786.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3606.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6547.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\9590.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7776.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6363.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\9346.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\175.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2515.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\9402.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5195.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6979.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6514.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2945.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7563.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2461.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6544.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\900.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\8507.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\8262.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\4044.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5910.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\8291.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3616.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5653.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\9120.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\8252.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\4475.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7436.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6485.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7400.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2891.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5778.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\72.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\884.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5636.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\521.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6244.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\8789.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2487.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5201.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5606.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\433.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\8558.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5317.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7796.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\9491.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2594.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2955.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\185.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\9793.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\4439.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6994.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\4077.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\985.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1639.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6981.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\918.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6051.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7096.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\8763.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7999.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6198.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7672.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3756.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3278.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6477.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7478.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\4040.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1343.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\4894.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\9276.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1140.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\611.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\322.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2301.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6414.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3862.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2337.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2315.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5445.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6311.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7097.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5662.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5420.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3780.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\4166.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5173.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1603.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7341.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1588.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3750.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5837.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5403.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7351.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3291.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3737.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\8603.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5526.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\668.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3058.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2895.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2369.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\8453.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6912.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\9380.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1452.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6662.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1198.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2791.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5735.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2973.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7854.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3959.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6044.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1011.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\4011.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2536.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\8215.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\61.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\73.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6276.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2854.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6954.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5246.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5517.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3199.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\88.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\221.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3354.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5811.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2805.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\9462.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5974.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\9541.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1068.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7812.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5385.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1775.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1009.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\463.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\8425.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7565.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1185.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7286.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6246.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3372.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1430.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3755.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\9234.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7757.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\1662.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3331.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\4790.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6304.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2550.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\629.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\6022.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\7955.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\9674.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\239.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3328.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1486.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6152.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\35.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5957.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5040.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\8939.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\674.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\1002.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3426.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\4791.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\4603.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\5723.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7371.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\5505.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\494.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\4240.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\9768.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\2665.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\3886.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6744.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\2316.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\3534.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\6181.jpg,dog
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Cat\7041.jpg,cat
C:/Users/megag/Documents/Curso IA/Curso Avanzado/Deep Learning Clasification/Dog\8264.jpg,dog
